WKT	type	osm_id	lat	lon	place	abandoned:place	name	marker-color	marker-size
"POINT (18.54893 -4.65337)"	points	"1161447112"	-4.65337	18.54893	village		Kinzamba	yellow	"8"
"POINT (19.18485 -4.14637)"	points	"1161447124"	-4.14637	19.18485	village		Kindwa Poste	yellow	"8"
"POINT (19.86143 -4.28464)"	points	"1161447131"	-4.28464	19.86143	village		Mbinko Musese	yellow	"8"
"POINT (19.09755 -4.06263)"	points	"1161447141"	-4.06263	19.09755	village		Nsiengom	yellow	"8"
"POINT (19.11729 -3.93636)"	points	"1161447151"	-3.93636	19.11729	village		4Ieme Kraal	yellow	"8"
"POINT (19.68708 -4.52692)"	points	"1161447165"	-4.52692	19.68708	village		Mo Inkoso	yellow	"8"
"POINT (19.33386 -4.61964)"	points	"1161447180"	-4.61964	19.33386	village		Lakubu II	yellow	"8"
"POINT (19.14638 -4.48447)"	points	"1161447185"	-4.48447	19.14638	village		Ebay Village	yellow	"8"
"POINT (19.32957 -4.21723)"	points	"1161447199"	-4.21723	19.32957	village		Oveke I	yellow	"8"
"POINT (18.81793 -4.79685)"	points	"1161447205"	-4.79685	18.81793	village		Mbansama	yellow	"8"
"POINT (18.47711 -4.70425)"	points	"1161447216"	-4.70425	18.47711	village		Bilolo	yellow	"8"
"POINT (19.0097 -3.74513)"	points	"1161447225"	-3.74513	19.0097	village		Ivang	yellow	"8"
"POINT (18.63438 -4.82888)"	points	"1161447238"	-4.82888	18.63438	village		Wamba	yellow	"8"
"POINT (19.96992 -4.59982)"	points	"1161447241"	-4.59982	19.96992	village		Kasenge Nseke	yellow	"8"
"POINT (19.01592 -4.20054)"	points	"1161447257"	-4.20054	19.01592	village		Kilom Kalem	yellow	"8"
"POINT (18.98238 -4.586)"	points	"1161447277"	-4.586	18.98238	village		Kwilu Milundu Paroisse Kimbanguiste	yellow	"8"
"POINT (19.4786498 -4.0849775)"	points	"1161447281"	-4.0849775	19.4786498	village		Otsuru	yellow	"8"
"POINT (19.53455 -4.04706)"	points	"1161447301"	-4.04706	19.53455	village		Lubwono	yellow	"8"
"POINT (19.69923 -4.3776)"	points	"1161447307"	-4.3776	19.69923	village		Nsim II	yellow	"8"
"POINT (18.5513 -4.73192)"	points	"1161447321"	-4.73192	18.5513	village		Kalay	yellow	"8"
"POINT (19.43397 -4.38333)"	points	"1161447328"	-4.38333	19.43397	village		Bukwon Mukwanga	yellow	"8"
"POINT (18.90271 -3.80614)"	points	"1161447345"	-3.80614	18.90271	village		Kibay	yellow	"8"
"POINT (19.06369 -4.6726)"	points	"1161447357"	-4.6726	19.06369	village		Mikingi	yellow	"8"
"POINT (18.50734 -4.81965)"	points	"1161447362"	-4.81965	18.50734	village		Luzasa	yellow	"8"
"POINT (18.49319 -4.67759)"	points	"1161447374"	-4.67759	18.49319	village		Mayenga	yellow	"8"
"POINT (19.05197 -4.10636)"	points	"1161447376"	-4.10636	19.05197	village		Mpum II	yellow	"8"
"POINT (19.40526 -4.21926)"	points	"1161447387"	-4.21926	19.40526	village		Owum II	yellow	"8"
"POINT (18.88616 -4.03819)"	points	"1161447390"	-4.03819	18.88616	village		Matari Secteur	yellow	"8"
"POINT (20.01376 -4.55353)"	points	"1161447398"	-4.55353	20.01376	village		Nsongo Mbudi	yellow	"8"
"POINT (19.06545 -4.03835)"	points	"1161447401"	-4.03835	19.06545	village		Lezim	yellow	"8"
"POINT (19.65107 -4.46481)"	points	"1161447413"	-4.46481	19.65107	village		Garizim Mission	yellow	"8"
"POINT (18.92412 -4.83381)"	points	"1161447426"	-4.83381	18.92412	village		Mbembele	yellow	"8"
"POINT (19.51364 -4.17546)"	points	"1161447430"	-4.17546	19.51364	village		Olubu	yellow	"8"
"POINT (18.60916 -4.53913)"	points	"1161447441"	-4.53913	18.60916	village		Muyombo	yellow	"8"
"POINT (18.49541 -4.65998)"	points	"1161447446"	-4.65998	18.49541	village		Pindi Kingolo	yellow	"8"
"POINT (18.97154 -3.84416)"	points	"1161447457"	-3.84416	18.97154	village		Nganfumu	yellow	"8"
"POINT (18.8094 -4.62319)"	points	"1161447461"	-4.62319	18.8094	village		Elomo Kikongo	yellow	"8"
"POINT (18.96878 -4.21732)"	points	"1161447474"	-4.21732	18.96878	village		Kingonzila	yellow	"8"
"POINT (19.3273 -4.21304)"	points	"1161447478"	-4.21304	19.3273	village		Olankwa	yellow	"8"
"POINT (19.21854 -4.00905)"	points	"1161447486"	-4.00905	19.21854	village		Baan	yellow	"8"
"POINT (18.52111 -4.61375)"	points	"1161447497"	-4.61375	18.52111	village		Songo Mvundamikanda	yellow	"8"
"POINT (19.6748 -4.21131)"	points	"1161447502"	-4.21131	19.6748	village		Nsim I	yellow	"8"
"POINT (18.85569 -4.12661)"	points	"1161447514"	-4.12661	18.85569	village		Nkenge Lubama	yellow	"8"
"POINT (18.72053 -3.93603)"	points	"1161447515"	-3.93603	18.72053	village		Bokulu Paroisse	yellow	"8"
"POINT (19.64532 -4.4825)"	points	"1161447527"	-4.4825	19.64532	village		Eyene Misenge (Molokay)	yellow	"8"
"POINT (19.73075 -4.66512)"	points	"1161447530"	-4.66512	19.73075	village		Laba Mutsunu I	yellow	"8"
"POINT (18.99648 -4.77271)"	points	"1161447612"	-4.77271	18.99648	village		Tango Idiofa	yellow	"8"
"POINT (19.56646 -4.12291)"	points	"1161447621"	-4.12291	19.56646	village		Ngulungu I	yellow	"8"
"POINT (18.66198 -4.69841)"	points	"1161447625"	-4.69841	18.66198	village		Kibuka	yellow	"8"
"POINT (19.04239 -4.17663)"	points	"1161447632"	-4.17663	19.04239	village		Mibulu	yellow	"8"
"POINT (19.6151 -4.24922)"	points	"1161447641"	-4.24922	19.6151	village		Nkil	yellow	"8"
"POINT (19.85602 -4.61022)"	points	"1161447644"	-4.61022	19.85602	village		Nsim Bawongo	yellow	"8"
"POINT (19.7515 -4.35375)"	points	"1161447655"	-4.35375	19.7515	village		Eben Mankondo Mankondo I	yellow	"8"
"POINT (19.13486 -4.21365)"	points	"1161447660"	-4.21365	19.13486	village		Kimbanda I	yellow	"8"
"POINT (19.65769 -4.63693)"	points	"1161447665"	-4.63693	19.65769	village		Punkulu Munim	yellow	"8"
"POINT (19.45893 -4.17812)"	points	"1161447669"	-4.17812	19.45893	village		Owongo	yellow	"8"
"POINT (18.49708 -4.75549)"	points	"1161447677"	-4.75549	18.49708	village		Kobo	yellow	"8"
"POINT (19.28905 -4.36447)"	points	"1161447678"	-4.36447	19.28905	village		Nsienkam	yellow	"8"
"POINT (19.1043 -3.87689)"	points	"1161447688"	-3.87689	19.1043	village		Kimpanga	yellow	"8"
"POINT (19.73291 -4.55784)"	points	"1161447697"	-4.55784	19.73291	village		Mbansam	yellow	"8"
"POINT (18.65736 -4.82077)"	points	"1161447700"	-4.82077	18.65736	village		Mukundu	yellow	"8"
"POINT (18.45708 -4.73054)"	points	"1161447711"	-4.73054	18.45708	village		Kiyaka	yellow	"8"
"POINT (18.98607 -4.11165)"	points	"1161447715"	-4.11165	18.98607	village		Bier	yellow	"8"
"POINT (19.3646 -4.26712)"	points	"1161447726"	-4.26712	19.3646	village		Mpum Munzan	yellow	"8"
"POINT (18.69976 -4.72102)"	points	"1161447731"	-4.72102	18.69976	village		Camp Masesi Pakasa	yellow	"8"
"POINT (19.08066 -4.15959)"	points	"1161447743"	-4.15959	19.08066	village		Mateko Mission Catholique	yellow	"8"
"POINT (19.79481 -4.38444)"	points	"1161447745"	-4.38444	19.79481	village		Ngie Makadi	yellow	"8"
"POINT (19.00457 -4.3412)"	points	"1161447757"	-4.3412	19.00457	village		Mpen I	yellow	"8"
"POINT (19.00601 -3.87497)"	points	"1161447768"	-3.87497	19.00601	village		Mpompolo	yellow	"8"
"POINT (19.67985 -4.51876)"	points	"1161447778"	-4.51876	19.67985	village		Mukoko Impini	yellow	"8"
"POINT (19.39282 -4.57823)"	points	"1161447792"	-4.57823	19.39282	village		Kianga Nsongo	yellow	"8"
"POINT (19.17181 -4.70163)"	points	"1161447797"	-4.70163	19.17181	village		Nsiembele	yellow	"8"
"POINT (19.402 -4.14789)"	points	"1161447807"	-4.14789	19.402	village		Mbang II	yellow	"8"
"POINT (18.6679 -4.66443)"	points	"1161447811"	-4.66443	18.6679	village		Kimbimbi	yellow	"8"
"POINT (18.46348 -4.72271)"	points	"1161447821"	-4.72271	18.46348	village		Kikonzi	yellow	"8"
"POINT (19.08483 -3.91071)"	points	"1161447838"	-3.91071	19.08483	hamlet		Kivula	gray	"6"
"POINT (19.76318 -4.55743)"	points	"1161447844"	-4.55743	19.76318	village		Mungoma	yellow	"8"
"POINT (19.19489 -4.41139)"	points	"1161447867"	-4.41139	19.19489	village		Kimbimbi I	yellow	"8"
"POINT (19.48045 -4.3014)"	points	"1161447868"	-4.3014	19.48045	village		Imbim Ntama	yellow	"8"
"POINT (19.28777 -4.24181)"	points	"1161447888"	-4.24181	19.28777	village		Mbala	yellow	"8"
"POINT (18.69082 -4.58338)"	points	"1161447893"	-4.58338	18.69082	village		Pindi Station	yellow	"8"
"POINT (19.34711 -4.33081)"	points	"1161447906"	-4.33081	19.34711	village		Mileng Mileng	yellow	"8"
"POINT (19.03261 -3.95474)"	points	"1161447920"	-3.95474	19.03261	village		Nsong	yellow	"8"
"POINT (19.45998 -4.43321)"	points	"1161447925"	-4.43321	19.45998	village		Itere Mampe	yellow	"8"
"POINT (19.15936 -4.70461)"	points	"1161447935"	-4.70461	19.15936	village		Mbalambele	yellow	"8"
"POINT (18.53549 -4.6455)"	points	"1161447939"	-4.6455	18.53549	village		Kisala Ndamba Kwangu	yellow	"8"
"POINT (19.25171 -4.35178)"	points	"1161447953"	-4.35178	19.25171	village		Nsongo Ngulu Ngulu	yellow	"8"
"POINT (19.46532 -4.06127)"	points	"1161447958"	-4.06127	19.46532	village		Etsieme	yellow	"8"
"POINT (18.73494 -4.66722)"	points	"1161447974"	-4.66722	18.73494	village		Kimvula	yellow	"8"
"POINT (19.21233 -4.04445)"	points	"1161447982"	-4.04445	19.21233	village		Okun	yellow	"8"
"POINT (19.74574 -4.22124)"	points	"1161447990"	-4.22124	19.74574	village		Otanga	yellow	"8"
"POINT (18.88399 -4.14845)"	points	"1161447999"	-4.14845	18.88399	village		Nkwidi	yellow	"8"
"POINT (19.30571 -4.61899)"	points	"1161448004"	-4.61899	19.30571	village		Poste Kandolo	yellow	"8"
"POINT (19.18962 -4.49294)"	points	"1161448016"	-4.49294	19.18962	village		Impanga	yellow	"8"
"POINT (19.50675 -4.01352)"	points	"1161448019"	-4.01352	19.50675	village		Bufalo	yellow	"8"
"POINT (18.48951 -4.7576)"	points	"1161448029"	-4.7576	18.48951	village		Ngongo Muyalu	yellow	"8"
"POINT (19.34632 -4.32597)"	points	"1161448080"	-4.32597	19.34632	village		Misungu	yellow	"8"
"POINT (19.00056 -4.01178)"	points	"1161448088"	-4.01178	19.00056	village		Kikala	yellow	"8"
"POINT (18.862 -4.83226)"	points	"1161448093"	-4.83226	18.862	village		Kimasi	yellow	"8"
"POINT (19.12037 -4.25341)"	points	"1161448103"	-4.25341	19.12037	village		Ba Kinkono	yellow	"8"
"POINT (19.34486 -4.10711)"	points	"1161448106"	-4.10711	19.34486	village		Mbalanga	yellow	"8"
"POINT (19.42314 -4.02474)"	points	"1161448119"	-4.02474	19.42314	village		Mbakom	yellow	"8"
"POINT (18.47164 -4.71528)"	points	"1161448127"	-4.71528	18.47164	village		Paroisse Bilolo	yellow	"8"
"POINT (19.6 -4.37248)"	points	"1161448133"	-4.37248	19.6	village		Miti Miti	yellow	"8"
"POINT (19.2334 -4.2487)"	points	"1161448140"	-4.2487	19.2334	village		Kumukari II	yellow	"8"
"POINT (18.94017 -3.93201)"	points	"1161448147"	-3.93201	18.94017	village		Nsenge Nsenge I	yellow	"8"
"POINT (19.31352 -4.52315)"	points	"1161448157"	-4.52315	19.31352	village		Ebay Mankondo	yellow	"8"
"POINT (19.3171 -4.46004)"	points	"1161448161"	-4.46004	19.3171	village		Mbay	yellow	"8"
"POINT (19.2033 -4.47634)"	points	"1161448173"	-4.47634	19.2033	village		Mayili	yellow	"8"
"POINT (19.52473 -4.16725)"	points	"1161448176"	-4.16725	19.52473	village		Olubu	yellow	"8"
"POINT (18.48965 -4.70781)"	points	"1161448186"	-4.70781	18.48965	village		Trankil	yellow	"8"
"POINT (18.72212 -4.65385)"	points	"1161448190"	-4.65385	18.72212	village		Kipindi	yellow	"8"
"POINT (19.0658 -3.9497)"	points	"1161448197"	-3.9497	19.0658	village		Musele I	yellow	"8"
"POINT (19.75228 -4.2922)"	points	"1161448200"	-4.2922	19.75228	village		Ngiemuntang	yellow	"8"
"POINT (19.76828 -4.64501)"	points	"1161448209"	-4.64501	19.76828	village		Wangata II	yellow	"8"
"POINT (19.02163 -4.40164)"	points	"1161448224"	-4.40164	19.02163	village		Mushala	yellow	"8"
"POINT (19.7055 -4.46436)"	points	"1161448228"	-4.46436	19.7055	village		Mo Mulom	yellow	"8"
"POINT (19.46029 -4.05985)"	points	"1161448242"	-4.05985	19.46029	village		Nazareth	yellow	"8"
"POINT (19.55406 -4.35436)"	points	"1161448248"	-4.35436	19.55406	village		Nsongo Mayili	yellow	"8"
"POINT (18.5007 -4.6536)"	points	"1161448267"	-4.6536	18.5007	village		Kisala Yimbi	yellow	"8"
"POINT (19.39543 -4.34709)"	points	"1161448278"	-4.34709	19.39543	village		Ndung Pulidim II	yellow	"8"
"POINT (19.05376 -3.96464)"	points	"1161448293"	-3.96464	19.05376	village		Musele II	yellow	"8"
"POINT (19.30536 -4.60329)"	points	"1161448303"	-4.60329	19.30536	village		Ebay Mayele	yellow	"8"
"POINT (19.15919 -4.65662)"	points	"1161448312"	-4.65662	19.15919	village		Dakar	yellow	"8"
"POINT (18.52097 -4.6548)"	points	"1161448319"	-4.6548	18.52097	village		Kisala Mbanza	yellow	"8"
"POINT (19.21417 -4.06102)"	points	"1161448335"	-4.06102	19.21417	village		Ebieng Ebieng	yellow	"8"
"POINT (19.46927 -4.1409)"	points	"1161448341"	-4.1409	19.46927	village		Nkunsor	yellow	"8"
"POINT (18.70318 -4.63587)"	points	"1161448353"	-4.63587	18.70318	village		Kidala Dangu	yellow	"8"
"POINT (18.95767 -4.03271)"	points	"1161448357"	-4.03271	18.95767	village		Fimbum II	yellow	"8"
"POINT (18.98816 -4.38836)"	points	"1161448368"	-4.38836	18.98816	village		Camp Prof Institut Diarabanga Mukolo	yellow	"8"
"POINT (19.04813 -4.01088)"	points	"1161448376"	-4.01088	19.04813	village		Mbel	yellow	"8"
"POINT (19.58606 -4.5272)"	points	"1161448382"	-4.5272	19.58606	village		Malibi	yellow	"8"
"POINT (19.68995 -4.60204)"	points	"1161448392"	-4.60204	19.68995	village		Dismosi	yellow	"8"
"POINT (18.91929 -4.80078)"	points	"1161448397"	-4.80078	18.91929	village		Mubungi II	yellow	"8"
"POINT (19.49813 -4.30247)"	points	"1161448409"	-4.30247	19.49813	village		Eyenge Maba	yellow	"8"
"POINT (18.49996 -4.70741)"	points	"1161448415"	-4.70741	18.49996	village		Nzondo	yellow	"8"
"POINT (18.56876 -4.69811)"	points	"1161448427"	-4.69811	18.56876	village		Kimvuka II	yellow	"8"
"POINT (18.94999 -3.80708)"	points	"1161448431"	-3.80708	18.94999	village		Makanga Nseke	yellow	"8"
"POINT (18.86907 -4.8409)"	points	"1161448442"	-4.8409	18.86907	village		Kinsungu	yellow	"8"
"POINT (19.78239 -4.46781)"	points	"1161448446"	-4.46781	19.78239	village		Mbeo	yellow	"8"
"POINT (19.00383 -4.14939)"	points	"1161448462"	-4.14939	19.00383	village		Mbala I	yellow	"8"
"POINT (19.55112 -4.19282)"	points	"1161448474"	-4.19282	19.55112	village		Ikungu Bangoli	yellow	"8"
"POINT (19.33474 -4.18407)"	points	"1161448481"	-4.18407	19.33474	village		Mpwom	yellow	"8"
"POINT (18.44594 -4.71345)"	points	"1161448493"	-4.71345	18.44594	village		Baba	yellow	"8"
"POINT (19.53992 -4.36535)"	points	"1161448500"	-4.36535	19.53992	village		Kindwa	yellow	"8"
"POINT (19.10598 -3.98613)"	points	"1161448515"	-3.98613	19.10598	village		Obeke	yellow	"8"
"POINT (19.47167 -4.6782)"	points	"1161448553"	-4.6782	19.47167	village		Insum Masele	yellow	"8"
"POINT (18.90115 -4.7905)"	points	"1161448567"	-4.7905	18.90115	village		Camp Luyalu	yellow	"8"
"POINT (18.75912 -4.56342)"	points	"1161448570"	-4.56342	18.75912	village		Mpulunkusu	yellow	"8"
"POINT (19.33245 -3.98137)"	points	"1161448579"	-3.98137	19.33245	village		Lenon	yellow	"8"
"POINT (18.9112392 -4.115148)"	points	"1161448587"	-4.115148	18.9112392	village		Kibwanga	yellow	"8"
"POINT (19.75461 -4.40189)"	points	"1161448592"	-4.40189	19.75461	village		Nsong Ntor	yellow	"8"
"POINT (19.88354 -4.27554)"	points	"1161448602"	-4.27554	19.88354	village		Impur	yellow	"8"
"POINT (19.10283 -4.37779)"	points	"1161448606"	-4.37779	19.10283	village		Ndwiy II	yellow	"8"
"POINT (18.96987 -3.98767)"	points	"1161448619"	-3.98767	18.96987	village		Mateko Kufunda	yellow	"8"
"POINT (19.36788 -4.48854)"	points	"1161448628"	-4.48854	19.36788	village		Ndung Etur	yellow	"8"
"POINT (18.83391 -4.5102)"	points	"1161448638"	-4.5102	18.83391	village		Camp Insitut Ma Campagne	yellow	"8"
"POINT (19.22348 -3.99355)"	points	"1161448642"	-3.99355	19.22348	village		Plateau	yellow	"8"
"POINT (18.82654 -4.81701)"	points	"1161448654"	-4.81701	18.82654	village		Kinsomi	yellow	"8"
"POINT (19.65381 -4.34073)"	points	"1161448655"	-4.34073	19.65381	village		Mbel II	yellow	"8"
"POINT (18.93403 -3.74837)"	points	"1161448671"	-3.74837	18.93403	village		Tangansiku	yellow	"8"
"POINT (18.76401 -4.84785)"	points	"1161448678"	-4.84785	18.76401	village		Chimuna I	yellow	"8"
"POINT (18.57936 -4.58128)"	points	"1161448683"	-4.58128	18.57936	village		Kimbau Manzusi	yellow	"8"
"POINT (18.96073 -4.22043)"	points	"1161448692"	-4.22043	18.96073	village		Tebe II	yellow	"8"
"POINT (19.6572 -4.18266)"	points	"1161448697"	-4.18266	19.6572	village		Ngiengani	yellow	"8"
"POINT (18.6572 -4.65912)"	points	"1161448715"	-4.65912	18.6572	village		Kisala	yellow	"8"
"POINT (19.68534 -4.14879)"	points	"1161448722"	-4.14879	19.68534	village		Bwen	yellow	"8"
"POINT (18.92508 -3.82266)"	points	"1161448741"	-3.82266	18.92508	village		Vum	yellow	"8"
"POINT (19.44474 -4.51283)"	points	"1161448751"	-4.51283	19.44474	village		Ikiem Ebay	yellow	"8"
"POINT (19.42944 -4.43743)"	points	"1161448772"	-4.43743	19.42944	village		Mbele Nsiriyam	yellow	"8"
"POINT (18.89645 -4.48894)"	points	"1161448789"	-4.48894	18.89645	village		Mibiere I	yellow	"8"
"POINT (19.3918 -4.17459)"	points	"1161448816"	-4.17459	19.3918	village		Itere Mbang	yellow	"8"
"POINT (18.76769 -4.80737)"	points	"1161448823"	-4.80737	18.76769	village		Kisala Mpia	yellow	"8"
"POINT (18.61242 -4.59125)"	points	"1161448838"	-4.59125	18.61242	village		Ngongo	yellow	"8"
"POINT (18.84404 -4.01704)"	points	"1161448853"	-4.01704	18.84404	village		Kio Poste	yellow	"8"
"POINT (18.85941 -4.85153)"	points	"1161448865"	-4.85153	18.85941	village		Kimbimbi	yellow	"8"
"POINT (19.76331 -4.46341)"	points	"1161448876"	-4.46341	19.76331	village		Mikweme II	yellow	"8"
"POINT (18.92373 -4.41548)"	points	"1161448880"	-4.41548	18.92373	village		Camp Kimbanguiste Niadi	yellow	"8"
"POINT (18.83302 -4.71779)"	points	"1161448889"	-4.71779	18.83302	village		Mokilawa	yellow	"8"
"POINT (19.33668 -3.98083)"	points	"1161448893"	-3.98083	19.33668	village		Makibi	yellow	"8"
"POINT (19.33455 -4.22962)"	points	"1161448905"	-4.22962	19.33455	village		Ngurkani	yellow	"8"
"POINT (19.49006 -4.38621)"	points	"1161448907"	-4.38621	19.49006	village		Ebay Mampa	yellow	"8"
"POINT (18.76254 -4.5433)"	points	"1161448919"	-4.5433	18.76254	village		Mayala	yellow	"8"
"POINT (19.3002 -4.3101)"	points	"1161448925"	-4.3101	19.3002	village		Mutsunu	yellow	"8"
"POINT (18.96944 -3.98984)"	points	"1161448937"	-3.98984	18.96944	village		Mateko Etat	yellow	"8"
"POINT (19.22058 -4.54063)"	points	"1161448943"	-4.54063	19.22058	village		Ikubi II	yellow	"8"
"POINT (18.8041 -4.45506)"	points	"1161448951"	-4.45506	18.8041	village		Nzundu Lukwa	yellow	"8"
"POINT (18.84548 -4.16011)"	points	"1161448964"	-4.16011	18.84548	village		Yaya Simukilu	yellow	"8"
"POINT (19.52658 -4.05476)"	points	"1161448965"	-4.05476	19.52658	village		Lobiko	yellow	"8"
"POINT (19.01452 -4.18595)"	points	"1161448977"	-4.18595	19.01452	village		Kilom Mpanzuli	yellow	"8"
"POINT (19.76229 -4.27361)"	points	"1161448980"	-4.27361	19.76229	village		Kapia Secteur	yellow	"8"
"POINT (19.17846 -4.42131)"	points	"1161448989"	-4.42131	19.17846	village		Mutoy Village	yellow	"8"
"POINT (18.70768 -3.93997)"	points	"1161448997"	-3.93997	18.70768	village		Camp Molila	yellow	"8"
"POINT (19.34946 -4.67082)"	points	"1161449017"	-4.67082	19.34946	village		Camp Enaf	yellow	"8"
"POINT (19.68966 -4.43019)"	points	"1161449021"	-4.43019	19.68966	village		Lwa II	yellow	"8"
"POINT (19.19014 -4.61778)"	points	"1161449046"	-4.61778	19.19014	village		Nsiedana	yellow	"8"
"POINT (19.39508 -3.96534)"	points	"1161449084"	-3.96534	19.39508	village		Kinkole	yellow	"8"
"POINT (18.69419 -4.58784)"	points	"1161449105"	-4.58784	18.69419	village		Kapita Bac	yellow	"8"
"POINT (18.64873 -4.6726)"	points	"1161449111"	-4.6726	18.64873	village		Mundonda	yellow	"8"
"POINT (18.85717 -4.00851)"	points	"1161449135"	-4.00851	18.85717	village		Kio I	yellow	"8"
"POINT (18.45603 -4.82775)"	points	"1161449149"	-4.82775	18.45603	village		Lambi	yellow	"8"
"POINT (18.99357 -4.37367)"	points	"1161449171"	-4.37367	18.99357	village		Elomo	yellow	"8"
"POINT (19.37682 -4.10681)"	points	"1161449181"	-4.10681	19.37682	village		Okorosigna	yellow	"8"
"POINT (19.35202 -4.21809)"	points	"1161449188"	-4.21809	19.35202	village		Oveke II	yellow	"8"
"POINT (18.52216 -4.6739)"	points	"1161449197"	-4.6739	18.52216	village		Kitindi II	yellow	"8"
"POINT (19.6111 -4.36849)"	points	"1161449203"	-4.36849	19.6111	village		Bampum Mfinda	yellow	"8"
"POINT (19.01146 -4.7152)"	points	"1161449217"	-4.7152	19.01146	village		Itera	yellow	"8"
"POINT (18.81287 -3.95523)"	points	"1161449219"	-3.95523	18.81287	village		Kimpanga Mayele Ntangu	yellow	"8"
"POINT (19.58787 -4.54519)"	points	"1161449223"	-4.54519	19.58787	village		Lwele Zulubanga	yellow	"8"
"POINT (19.28255 -4.43543)"	points	"1161449226"	-4.43543	19.28255	village		Lukwel	yellow	"8"
"POINT (19.10915 -4.51673)"	points	"1161449233"	-4.51673	19.10915	village		Matamanko II	yellow	"8"
"POINT (18.71822 -4.63385)"	points	"1161449242"	-4.63385	18.71822	village		Mudikalunga	yellow	"8"
"POINT (19.40804 -4.0287)"	points	"1161449245"	-4.0287	19.40804	village		Okri	yellow	"8"
